Year,Island,Population,Mericarp.width,Mericarp.length,Mericarp.upper.spine.size,Mericarp.mass,Number.of.seeds.eaten,Presence.of.lower.spines 
2015,Santa.Cruz,DP,3.44,8.77,NA,0.106,0,1
2015,Santa.Cruz,DP,3.76,9.12,NA,0.084,0,0
2015,Santa.Cruz,DP,2.92,8.04,8.43,0.059,0,0
2015,Santa.Cruz,DP,3.11,8.7,NA,0.064,0,1
2015,Santa.Cruz,DP,3.24,9.17,NA,0.101,2,1
2015,Santa.Cruz,DP,3.54,8.75,12.68,0.087,0,1
2015,Santa.Cruz,DP,3.17,8.76,NA,0.119,0,1
2015,Santa.Cruz,DP,3.23,7.9,NA,0.062,1,0
2015,Santa.Cruz,DP,3.83,7.48,NA,0.114,0,1
2015,Santa.Cruz,DP,3.27,8.28,NA,0.09,0,1
2015,Santa.Cruz,DP,2.95,7.48,NA,0.082,0,1
2015,Santa.Cruz,DP,3.81,9.64,NA,0.141,1,1
2015,Santa.Cruz,DP,3.61,9.61,NA,0.107,1,1
2015,Santa.Cruz,DP,3.06,8.87,10.54,0.058,0,1
2015,Santa.Cruz,DP,4.14,9.72,11.64,0.147,0,1
2015,Santa.Cruz,DP,3.68,9.14,NA,0.081,2,1
2015,Santa.Cruz,DP,3.84,9.04,NA,0.114,0,1
2015,Santa.Cruz,DP,2.96,6.13,NA,0.018,3,0
2015,Santa.Cruz,DP,3.06,5.94,7.62,0.026,0,0
2015,Santa.Cruz,DP,3.81,9.29,11.71,0.139,0,1
2015,Santa.Cruz,DP,2.92,6.48,NA,0.064,0,1
2015,Santa.Cruz,DP,2.44,5.39,7.48,0.037,0,1
2015,Santa.Cruz,DP,3.39,9.82,NA,0.136,2,1
2015,Santa.Cruz,DP,0.71,2.74,NA,0.031,0,0
2015,Santa.Cruz,DP,2.99,7.74,NA,0.051,2,1
2015,Santa.Cruz,DP,4.05,11.36,NA,0.173,1,1
2015,Santa.Cruz,DP,2.32,6.16,6.86,0.034,0,1
2015,Santa.Cruz,DP,2.74,7.68,9.4,0.061,0,1
2015,Santa.Cruz,DP,2.48,7.21,NA,0.031,4,1
2015,Santa.Cruz,DP,2.55,7.14,7.83,0.039,0,1
2015,Santa.Cruz,DP,3.31,6.09,NA,0.039,0,1
2015,Santa.Cruz,DP,2.6,6.02,10.65,0.052,0,1
2015,Santa.Cruz,DP,3.49,8.23,12.93,0.095,0,1
2015,Santa.Cruz,DP,2.83,6.87,12.09,0.081,0,1
2015,Santa.Cruz,DP,3.78,10.05,12.59,0.171,0,1
2015,Santa.Cruz,DP,3.6,9.18,NA,0.094,0,1
2015,Santa.Cruz,DP,3.6,7.76,10.12,0.099,1,1
2015,Santa.Cruz,DP,3.19,8.02,11.48,0.066,0,1
2015,Santa.Cruz,DP,3.08,7.7,11.27,0.085,0,1
2015,Santa.Cruz,DP,3.01,6.98,12.95,0.068,0,1
2015,Santa.Cruz,DP,3.05,6.48,NA,0.054,1,1
2015,Santa.Cruz,DP,3.24,7.42,NA,0.068,2,1
2015,Santa.Cruz,DP,3.77,7.45,12.45,0.079,0,1
2015,Santa.Cruz,DP,4.26,9.57,NA,0.124,2,1
2015,Santa.Cruz,DP,3.53,8.99,11.9,0.076,0,1
2015,Santa.Cruz,DP,3.94,9.16,12.3,0.096,0,1
2015,Santa.Cruz,DP,3.8,8.23,12.11,0.044,0,1
2015,Santa.Cruz,DP,3.43,10.19,NA,0.136,0,1
2015,Santa.Cruz,DP,2.96,7.57,NA,0.059,1,1
2015,Santa.Cruz,DP,2.7,5.3,NA,0.071,0,1
2015,Santa.Cruz,DP,3.28,7.26,NA,0.054,1,1
2015,Santa.Cruz,DP,2.23,6.75,8.27,0.053,0,1
2015,Santa.Cruz,DP,3.07,8.67,NA,0.034,5,0
2015,Santa.Cruz,DP,3.1,8.35,11.29,0.086,0,1
2015,Santa.Cruz,DP,3.19,6.75,11.71,0.023,0,1
2015,Santa.Cruz,DP,3.28,8.13,NA,0.032,0,1
2015,Santa.Cruz,DP,3.31,7.04,NA,0.063,5,0
2015,Santa.Cruz,DP,3.04,7.94,NA,0.06,0,1
2015,Santa.Cruz,DP,2.44,8.86,NA,0.085,1,1
2015,Santa.Cruz,DP,3.67,9.17,NA,0.102,1,1
2015,Santa.Cruz,DP,3.19,7.07,NA,0.089,1,1
2015,Santa.Cruz,DP,3.39,8.63,NA,0.075,1,1
2015,Santa.Cruz,DP,2.64,8.35,NA,0.067,2,1
2015,Santa.Cruz,DP,3.51,8.86,NA,0.096,0,1
2015,Santa.Cruz,DP,3.36,7.16,NA,0.025,4,1
2015,Santa.Cruz,DP,3.78,9.21,NA,0.16,1,1
2015,Santa.Cruz,DP,2.6,5.48,NA,0.022,0,1
2015,Santa.Cruz,DP,2.94,7.91,NA,0.023,0,1
2015,Santa.Cruz,DP,2.65,7.63,NA,0.069,1,1
2015,Santa.Cruz,DP,3.83,8.94,NA,0.079,1,1
2015,Santa.Cruz,DP,3.13,8.43,NA,0.074,2,1
2015,Santa.Cruz,DP,2.52,5.02,NA,0.027,0,1
2015,Santa.Cruz,DP,3.07,6.4,10.73,0.068,0,1
2015,Santa.Cruz,DP,3.05,7.9,NA,0.037,5,1
2015,Santa.Cruz,DP,3.39,8.57,NA,0.089,0,1
2015,Santa.Cruz,DP,4.11,8.72,NA,0.086,0,1
2015,Santa.Cruz,DP,2.94,7.74,8.29,0.034,0,0
2015,Santa.Cruz,DP,2.09,6.24,NA,0.035,0,0
2015,Santa.Cruz,DP,3.23,8.05,NA,0.067,2,1
2015,Santa.Cruz,DP,3.43,8.68,NA,0.113,1,1
2015,Santa.Cruz,DP,2.1,4.85,5.85,0.02,0,1
2015,Santa.Cruz,DP,2.4,6.3,5.36,0.028,0,1
2015,Santa.Cruz,DP,3.48,8.18,NA,0.104,0,1
2015,Santa.Cruz,DP,3.44,8.13,NA,0.102,0,1
2015,Santa.Cruz,DP,3.32,9.9,NA,0.133,0,1
2015,Santa.Cruz,DP,1.33,5.2,8.05,0.016,0,1
2015,Santa.Cruz,DP,3.44,8.83,NA,0.078,1,1
2015,Santa.Cruz,DP,1.22,6.76,8.13,0.023,0,0
2015,Santa.Cruz,DP,3.2,7.29,11.96,0.068,0,1
2015,Santa.Cruz,DP,3.23,7.53,NA,0.078,0,1
2015,Santa.Cruz,DP,2.93,5.67,9.04,0.024,0,1
2015,Santa.Cruz,DP,2.76,6.92,NA,0.03,4,1
2015,Santa.Cruz,DP,3.76,8.6,12.52,0.117,0,1
2015,Santa.Cruz,DP,3.44,8.29,NA,0.118,0,1
2015,Santa.Cruz,DP,2.51,8.01,8.85,0.059,0,1
2016,Santa.Cruz,AB,2.88,6.98,8.49,0.047,0,1
2016,Santa.Cruz,AB,3.88,9.17,13.71,0.113,0,1
2016,Santa.Cruz,AB,2.96,8.15,10.53,0.078,0,1
2016,Santa.Cruz,AB,4.41,7.72,14.01,0.103,0,1
2016,Santa.Cruz,AB,2.89,7.18,11.71,0.058,0,1
2016,Santa.Cruz,AB,2.27,7.06,8.55,0.041,0,1
2016,Santa.Cruz,AB,3.51,8.48,10.54,0.078,2,1
2016,Santa.Cruz,AB,3.6,8.52,14.45,0.11,0,1
2016,Santa.Cruz,AB,3.6,9.2,12.43,0.098,0,1
2016,Santa.Cruz,AB,2.98,6.8,10.38,0.058,0,1
2016,Santa.Cruz,AB,3.66,7.56,11.57,0.087,1,1
2016,Santa.Cruz,AB,3.35,8.25,10.79,0.071,0,1
2016,Santa.Cruz,AB,3.21,7.18,10.8,0.065,0,1
2016,Santa.Cruz,AB,3.45,7.51,7.96,0.076,0,1
2016,Santa.Cruz,AB,3.27,8.44,12.43,0.095,1,0
2016,Santa.Cruz,AB,3.4,7.93,10.03,0.057,3,1
2016,Santa.Cruz,AB,3.4,8.75,9.23,0.1,0,1
2016,Santa.Cruz,AB,3.22,7.33,12.45,0.057,1,1
2016,Santa.Cruz,AB,3.33,6.89,9.56,0.029,3,1
2016,Santa.Cruz,AB,3.49,7.01,9.27,0.043,3,1
2016,Santa.Cruz,AB,3.31,7.44,9.8,0.056,0,1
2016,Santa.Cruz,AB,3.46,7.98,12.17,0.098,1,1
2016,Santa.Cruz,AB,3.36,8.38,10.52,0.051,5,1
2016,Santa.Cruz,AB,3.54,8.76,10.28,0.096,1,0
2016,Santa.Cruz,AB,2.98,6.88,11.98,0.061,0,1
2016,Santa.Cruz,AB,3.6,9.61,14.91,0.133,0,1
2016,Santa.Cruz,AB,3.24,7,11.6,0.056,0,1
2016,Santa.Cruz,AB,2.98,7.35,13.41,0.066,2,1
2016,Santa.Cruz,AB,3.65,8.19,13.03,0.122,0,1
2016,Santa.Cruz,AB,3.14,7.04,10.73,0.033,0,1
2016,Santa.Cruz,AB,3.59,7.59,11.53,0.045,0,1
2016,Santa.Cruz,AB,4,7.75,9.86,0.088,0,1
2016,Santa.Cruz,AB,3.21,7.79,10.94,0.056,1,1
2016,Santa.Cruz,AB,3.15,7.88,14.38,0.081,0,1
2016,Santa.Cruz,AB,3.18,6.82,11.52,0.07,1,0
2016,Santa.Cruz,AB,3.23,7.17,12.63,0.058,1,1
2016,Santa.Cruz,AB,3.69,9.16,9.99,0.105,2,0
2016,Santa.Cruz,AB,3.66,8.17,10.64,0.083,0,0
2016,Santa.Cruz,AB,3.42,7.3,13.36,0.086,0,1
2016,Santa.Cruz,AB,3.59,9.37,11.59,0.133,0,0
2016,Santa.Cruz,AB,3.86,7.62,11.04,0.052,0,1
2016,Santa.Cruz,AB,3.09,7.19,12.3,0.071,0,1
2016,Santa.Cruz,AB,3.73,7.92,13.65,0.087,1,1
2016,Santa.Cruz,AB,3.62,8.2,11.32,0.081,1,0
2016,Santa.Cruz,AB,2.98,7.01,12.78,0.072,0,0
2016,Santa.Cruz,AB,3.68,7.08,9.11,0.073,1,1
2016,Santa.Cruz,AB,3.26,7.44,12.8,0.053,3,1
2016,Santa.Cruz,AB,3.27,6.24,9.74,0.061,1,1
2016,Santa.Cruz,AB,2.36,6.17,8.58,0.031,0,0
2016,Santa.Cruz,AB,3.3,7.36,8.44,0.062,1,0
2016,Santa.Cruz,AB,2.8,7.87,12.25,0.065,0,1
2016,Santa.Cruz,AB,2.98,7.16,13.11,0.053,0,0
2016,Santa.Cruz,AB,3.33,7.07,9.16,0.056,0,1
2016,Santa.Cruz,AB,2.96,6.97,12.75,0.011,4,1
2016,Santa.Cruz,AB,3.47,8.66,10.44,0.106,1,0
2016,Santa.Cruz,AB,2.61,7.14,7.34,0.051,1,1
2016,Santa.Cruz,AB,2.31,7.73,10.1,0.061,1,0
2016,Santa.Cruz,AB,2.43,6.89,11.78,0.053,0,1
2016,Santa.Cruz,AB,3.35,8.48,10.82,0.096,1,1
2016,Santa.Cruz,AB,3.37,8.79,9.02,0.073,0,1
2016,Santa.Cruz,AB,2.64,7.37,6.53,0.051,1,0
2016,Santa.Cruz,AB,3.06,6.84,12.65,0.057,0,0
2016,Santa.Cruz,AB,3.64,7.48,11.39,0.063,2,1
2016,Santa.Cruz,AB,2.8,6.57,10.08,0.053,0,1
2016,Santa.Cruz,AB,3.33,7.51,8.96,0.083,1,0
2016,Santa.Cruz,AB,2.99,6.29,7.79,0.034,0,1
2016,Santa.Cruz,AB,3.18,7.16,9.99,0.059,0,1
2016,Santa.Cruz,AB,4.05,8.79,10.28,0.121,1,0
2016,Santa.Cruz,AB,2.77,7.3,7.14,0.031,1,1
2016,Santa.Cruz,AB,2.63,5.98,7.97,0.045,1,1
2016,Santa.Cruz,AB,2.98,7.15,12.05,0.061,0,1
2016,Santa.Cruz,AB,2.97,6.7,10.89,0.064,0,0
2016,Santa.Cruz,AB,2.42,6.61,12.34,0.055,1,1
2016,Santa.Cruz,AB,2.77,6.49,12.33,0.047,0,1
2016,Santa.Cruz,AB,3.07,6.96,12.63,0.057,1,0
2016,Santa.Cruz,AB,3.19,5.74,10.27,0.061,1,0
2016,Santa.Cruz,AB,3.5,7.56,13.37,0.081,0,1
2016,Santa.Cruz,AB,3.05,6.38,13,0.057,2,1
2016,Santa.Cruz,AB,3.06,6.34,7.23,0.02,5,0
2016,Santa.Cruz,AB,3.31,8.71,6.64,0.044,5,0
2016,Santa.Cruz,AB,2.6,6.65,6.89,0.035,0,1
2016,Santa.Cruz,AB,3.17,7.92,6.53,0.078,1,1
2016,Santa.Cruz,AB,3.38,7.92,7.5,0.053,4,0
2016,Santa.Cruz,AB,3.23,6.92,8.68,0.059,1,1
2016,Santa.Cruz,AB,3.09,7.62,9.4,0.067,1,1
2016,Santa.Cruz,AB,2.86,6.32,10.37,0.051,1,1
2016,Santa.Cruz,AB,2.98,6.71,7.44,0.036,4,0
2016,Santa.Cruz,AB,3.29,6.44,8.81,0.05,1,1
2016,Santa.Cruz,AB,3.68,7.38,8.77,0.076,1,0
2016,Santa.Cruz,AB,3.62,6.92,8.59,0.071,1,1
2016,Santa.Cruz,AB,3.62,8.03,9.63,0.091,0,0
2016,Santa.Cruz,AB,1.54,4.9,11.32,0.027,0,0
2016,Santa.Cruz,AB,3.36,6.96,10.71,0.075,1,1
2016,Santa.Cruz,AB,3.09,7.27,11.89,0.057,1,1
2016,Santa.Cruz,AB,3.52,6.86,9.15,0.074,1,1
2016,Santa.Cruz,AB,2.95,7.18,12.43,0.063,0,1
2016,Santa.Cruz,AB,3.33,6.67,11.21,0.056,1,0
2016,Santa.Cruz,AB,2.79,7.24,7.84,0.055,2,1
2016,Santa.Cruz,AB,3.23,9.01,8.66,0.086,3,1
2016,Santa.Cruz,AB,2.86,6.87,8.44,0.05,2,1
2016,Santa.Cruz,TB,3.53,6.98,14.03,0.088,0,1
2016,Santa.Cruz,TB,3.21,6.82,10.34,0.075,1,1
2016,Santa.Cruz,TB,3.59,9.7,13.98,0.142,0,1
2016,Santa.Cruz,TB,3.32,7.13,10.92,0.048,4,1
2016,Santa.Cruz,TB,3.24,8.14,8.93,0.051,5,1
2016,Santa.Cruz,TB,3.17,5.61,10.76,0.047,2,1
2016,Santa.Cruz,TB,3.96,8.22,13.52,0.12,0,1
2016,Santa.Cruz,TB,3.33,8.69,14.14,0.113,0,1
2016,Santa.Cruz,TB,3.05,6.26,8.95,0.065,0,1
2016,Santa.Cruz,TB,3.4,7.78,12.61,0.102,0,0
2016,Santa.Cruz,TB,3.41,8.54,10.06,0.102,1,1
2016,Santa.Cruz,TB,3.39,7.72,14.15,0.076,2,1
2016,Santa.Cruz,TB,4.15,8.52,12.83,0.135,0,1
2016,Santa.Cruz,TB,2.88,7.79,8.08,0.035,5,0
2016,Santa.Cruz,TB,3.59,6.48,12.04,0.045,4,1
2016,Santa.Cruz,TB,3.03,7.07,10.12,0.084,0,0
2016,Santa.Cruz,TB,3.55,7.72,11.97,0.093,1,1
2016,Santa.Cruz,TB,3.27,6.85,8.87,0.071,0,1
2016,Santa.Cruz,TB,3.35,7.26,10.66,0.034,4,1
2016,Santa.Cruz,TB,4.03,9.87,11.1,0.169,0,0
2016,Santa.Cruz,TB,3.73,9.06,8.58,0.105,0,0
2016,Santa.Cruz,TB,2.29,5.6,9.76,0.044,0,0
2016,Santa.Cruz,TB,3.11,7.2,8.58,0.067,1,1
2016,Santa.Cruz,TB,3.5,8.82,12.73,0.122,0,0
2016,Santa.Cruz,TB,3.55,7.17,7.75,0.049,0,0
2016,Santa.Cruz,TB,3.29,8,9.33,0.096,0,1
2016,Santa.Cruz,TB,3.18,6.95,12.2,0.076,0,0
2016,Santa.Cruz,TB,3.23,5.12,9.96,0.05,0,0
2016,Santa.Cruz,TB,3.84,8.56,12.58,0.124,0,1
2016,Santa.Cruz,TB,3.5,9.26,10.7,0.132,0,0
2016,Santa.Cruz,TB,2.52,5.84,11.75,0.045,0,1
2016,Santa.Cruz,TB,3.46,9.39,11.85,0.108,0,1
2016,Santa.Cruz,TB,3.06,7.75,8.95,0.09,0,1
2016,Santa.Cruz,TB,3.5,7.23,12.11,0.099,0,0
2016,Santa.Cruz,TB,3.49,8.37,11.56,0.123,0,0
2016,Santa.Cruz,TB,3.5,8.36,12.71,0.108,0,0
2016,Santa.Cruz,TB,3.61,9.48,10.45,0.128,0,0
2016,Santa.Cruz,TB,2.79,6.3,7.88,0.057,1,1
2016,Santa.Cruz,TB,2.7,7.33,11.03,0.067,1,1
2016,Santa.Cruz,TB,3.04,7.05,13.3,0.016,4,1
2016,Santa.Cruz,TB,3.64,9.3,14.08,0.141,0,1
2016,Santa.Cruz,TB,3.47,6.81,12.89,0.102,0,1
2016,Santa.Cruz,TB,3.6,8.02,11.81,0.101,0,1
2016,Santa.Cruz,TB,2.51,8.06,12.1,0.078,0,0
2016,Santa.Cruz,TB,3.05,7.08,13.5,0.088,0,1
2016,Santa.Cruz,TB,3.68,7.82,12.51,0.112,0,0
2016,Santa.Cruz,TB,3.77,8.78,8.03,0.126,0,0
2016,Santa.Cruz,TB,4.08,9.99,14.95,0.17,0,1
2016,Santa.Cruz,TB,3.7,7.73,15.64,0.137,0,1
2016,Santa.Cruz,TB,2.41,6.2,6.16,0.033,1,1
2016,Santa.Cruz,TB,2.1,6.33,5.96,0.029,1,1
2016,Santa.Cruz,TB,3.44,7.46,7.35,0.093,1,1
2016,Santa.Cruz,TB,3.28,7.02,14.23,0.088,0,1
2016,Santa.Cruz,TB,2.75,6.43,7.47,0.036,1,0
2016,Santa.Cruz,TB,3.01,6.45,7.79,0.035,4,1
2016,Santa.Cruz,TB,2.58,7,12.62,0.011,4,0
2016,Santa.Cruz,TB,3.96,9.77,11.19,0.148,0,0
2016,Santa.Cruz,TB,3.87,9.3,13.55,0.16,0,1
2016,Santa.Cruz,TB,3.73,9.07,12.61,NA,0,1
2016,Santa.Cruz,TB,3.27,7.4,14.4,0.09,1,1
2016,Santa.Cruz,TB,3.71,9.41,11.17,0.069,5,1
2016,Santa.Cruz,TB,3.77,9.41,9.32,0.14,0,1
2016,Santa.Cruz,TB,3.17,8.1,12.17,0.103,0,1
2016,Santa.Cruz,TB,2.31,6.09,5.8,0.031,0,0
2016,Santa.Cruz,TB,3.03,7.09,11.69,0.069,0,0
2016,Santa.Cruz,TB,3.04,8.4,7.01,0.08,1,1
2016,Santa.Cruz,TB,3.55,7.25,9.55,0.046,4,1
2016,Santa.Cruz,TB,3.37,6.79,11.74,0.075,0,1
2016,Santa.Cruz,TB,3.58,7.08,11.44,0.084,1,1
2016,Santa.Cruz,TB,2.86,7.2,9.87,0.037,3,0
2016,Santa.Cruz,TB,3.46,9.12,11.6,0.13,0,0
2016,Santa.Cruz,TB,2.69,6.71,8.88,0.068,0,0
2016,Santa.Cruz,TB,2.96,7.78,10.13,0.079,0,1
2016,Santa.Cruz,TB,2.35,6.29,6.12,0.025,1,0
2016,Santa.Cruz,TB,3.22,6.78,9.64,0.03,4,1
2016,Santa.Cruz,TB,3.37,9.21,16.15,0.156,0,1
2016,Santa.Cruz,TB,3.36,7.26,11.7,0.097,0,1
2016,Santa.Cruz,TB,2.94,8.37,13.18,0.098,0,1
2016,Santa.Cruz,TB,3.32,7.51,9.62,0.043,5,1
2016,Santa.Cruz,TB,3.49,8.69,12.2,0.12,0,1
2016,Santa.Cruz,TB,3.45,7.79,11.75,0.126,0,1
2016,Santa.Cruz,TB,2.51,5.68,6.37,0.031,2,1
2016,Santa.Cruz,TB,3.28,7.07,9.89,0.054,2,1
2016,Santa.Cruz,TB,2.16,7.37,5.4,0.029,1,0
2016,Santa.Cruz,TB,2.86,7.43,7.14,0.046,2,0
2016,Santa.Cruz,TB,3.87,8.91,10.95,0.144,0,0
2016,Santa.Cruz,TB,3.46,7.99,10.9,0.106,0,0
2016,Santa.Cruz,TB,3.09,7.4,8.81,0.076,0,0
2016,Santa.Cruz,TB,3.4,7.75,10.56,0.087,0,0
2016,Santa.Cruz,TB,3.27,7.75,9.33,0.094,1,0
2016,Santa.Cruz,TB,2.6,5.38,11.51,0.043,2,1
2016,Santa.Cruz,TB,2.73,7.23,11.72,0.074,0,0
2016,Santa.Cruz,TB,2.83,6.55,14.09,0.07,0,1
2016,Santa.Cruz,TB,3.2,6.71,15.48,0.092,0,1
2016,Santa.Cruz,TB,1.96,7.93,12.84,0.082,0,1
2016,Santa.Cruz,TB,3.75,8.62,11.92,0.108,0,1
2016,Santa.Cruz,TB,3.37,7.94,11.64,0.101,0,1
2016,Santa.Cruz,TB,2.88,7.54,13.15,0.086,0,1
2016,Santa.Cruz,TB,3.09,6.75,10.29,0.08,0,0
2016,Santa.Cruz,TB,2.91,6.97,9.57,0.054,0,1
2016,Santa.Cruz,EG,3.2,6.51,13.67,0.084,0,1
2016,Santa.Cruz,EG,3.86,8.75,14.3,0.145,0,1
2016,Santa.Cruz,EG,2.13,4.94,6.52,0.021,2,0
2016,Santa.Cruz,EG,3.26,5.99,9.98,0.071,0,0
2016,Santa.Cruz,EG,2.6,6.84,11.65,0.059,1,1
2016,Santa.Cruz,EG,3.12,6.16,6.89,0.054,0,0
2016,Santa.Cruz,EG,2.69,6.53,11.29,0.058,1,1
2016,Santa.Cruz,EG,3.98,7.19,11.24,0.111,0,0
2016,Santa.Cruz,EG,3.67,8.39,13.01,0.131,0,1
2016,Santa.Cruz,EG,2.38,7.81,14.85,0.088,0,0
2016,Santa.Cruz,EG,3.04,6.85,11.63,0.073,0,1
2016,Santa.Cruz,EG,2.74,6.83,10.88,0.063,1,0
2016,Santa.Cruz,EG,3.23,7.86,9.35,0.074,1,0
2016,Santa.Cruz,EG,3.02,7.17,7.42,0.069,0,0
2016,Santa.Cruz,EG,2.82,6.79,11.13,0.065,0,0
2016,Santa.Cruz,EG,3.32,7.78,11.03,0.092,0,0
2016,Santa.Cruz,EG,3.07,6.64,9.27,0.068,0,1
2016,Santa.Cruz,EG,3.34,7.29,13.71,0.091,0,1
2016,Santa.Cruz,EG,2.64,5.8,11.35,0.044,1,1
2016,Santa.Cruz,EG,3.68,7.15,14.6,0.099,1,1
2016,Santa.Cruz,EG,3.29,7.86,14.5,0.096,1,1
2016,Santa.Cruz,EG,3.79,7.97,11.79,0.131,0,1
2016,Santa.Cruz,EG,3.03,7.92,14.02,0.071,1,1
2016,Santa.Cruz,EG,3.64,7.87,12.59,0.119,1,1
2016,Santa.Cruz,EG,3.2,7.66,9.76,0.085,1,0
2016,Santa.Cruz,EG,2.37,7.45,9.82,0.048,0,1
2016,Santa.Cruz,EG,3.03,7.63,12.25,0.086,1,1
2016,Santa.Cruz,EG,3.13,7.57,12.45,0.082,0,1
2016,Santa.Cruz,EG,3.32,6.42,11.72,0.068,1,1
2016,Santa.Cruz,EG,2.87,6.82,11.75,0.067,0,1
2016,Santa.Cruz,EG,4.23,8.66,14.74,0.117,0,1
2016,Santa.Cruz,EG,3.23,7.46,11.42,0.085,1,1
2016,Santa.Cruz,EG,3.23,7.36,10.54,0.087,1,1
2016,Santa.Cruz,EG,3.42,7.03,9.21,0.09,1,1
2016,Santa.Cruz,EG,3.22,8.41,15.66,0.101,1,1
2016,Santa.Cruz,EG,2.33,5.83,10.76,0.045,0,0
2016,Santa.Cruz,EG,2.49,5.22,11.99,0.04,0,1
2016,Santa.Cruz,EG,2.47,5.73,9.12,0.037,1,1
2016,Santa.Cruz,EG,2.59,6.19,10.39,0.043,1,1
2016,Santa.Cruz,EG,2.13,5.33,8.4,0.034,0,1
2016,Santa.Cruz,EG,2.8,6.14,8.8,0.045,0,0
2016,Santa.Cruz,EG,2.87,7.69,11.82,0.053,1,1
2016,Santa.Cruz,EG,3.08,8.14,11.07,0.073,0,1
2016,Santa.Cruz,EG,3.33,8.47,8.65,0.054,5,0
2016,Santa.Cruz,EG,3.29,7.88,11.92,0.09,1,0
2016,Santa.Cruz,EG,2.93,6.53,13.6,0.055,1,1
2016,Santa.Cruz,EG,3.23,8,9.15,0.075,1,1
2016,Santa.Cruz,EG,2.94,7.71,14.4,0.069,1,1
2016,Santa.Cruz,EG,2.8,5.7,9.3,0.045,0,1
2016,Santa.Cruz,EG,3.11,7.7,4.88,0.076,1,0
2016,Santa.Cruz,EG,3.22,7.78,13.17,0.113,0,1
2016,Santa.Cruz,EG,2.56,6.64,12.5,0.053,1,1
2016,Santa.Cruz,EG,3.21,6.7,10.82,0.075,1,1
2016,Santa.Cruz,EG,2.45,6.84,10.31,0.042,1,0
2016,Santa.Cruz,EG,3.43,7.64,9.16,0.102,1,1
2016,Santa.Cruz,EG,3.17,7.14,10.78,0.081,0,0
2016,Santa.Cruz,EG,3.38,8.9,11.26,0.121,1,0
2016,Santa.Cruz,EG,2.91,7.13,10.04,0.069,1,0
2016,Santa.Cruz,EG,3.7,7.01,7.94,0.081,2,0
2016,Santa.Cruz,EG,2.95,6.83,10.77,0.08,0,1
2016,Santa.Cruz,EG,2.94,7.45,14.46,0.086,1,1
2016,Santa.Cruz,EG,2.9,6.8,10.45,0.065,1,1
2016,Santa.Cruz,EG,2.77,6.27,11.05,0.055,0,1
2016,Santa.Cruz,EG,3.77,6.6,12.88,0.112,0,1
2016,Santa.Cruz,EG,2.82,5.72,9,0.052,0,1
2016,Santa.Cruz,EG,2.14,4.72,6.5,0.024,1,0
2016,Santa.Cruz,EG,3.17,6.85,11.71,0.071,1,1
2016,Santa.Cruz,EG,2.88,7.82,11.64,0.073,1,1
2016,Santa.Cruz,EG,2.76,6.28,6.94,0.064,1,1
2016,Santa.Cruz,EG,2.96,6.39,12.44,0.071,0,1
2016,Santa.Cruz,EG,2.64,6.33,8.13,0.038,1,0
2016,Santa.Cruz,EG,3.21,6.84,11.03,0.064,0,1
2016,Santa.Cruz,EG,3.08,5.56,10.16,0.057,0,1
2016,Santa.Cruz,EG,3.07,6.72,12.04,0.072,0,1
2016,Santa.Cruz,EG,2.31,5.07,9.51,0.026,0,0
2016,Santa.Cruz,EG,2.53,6.16,6.65,0.046,0,0
2016,Santa.Cruz,EG,2.99,6.59,9.36,0.06,0,1
2016,Santa.Cruz,EG,2.84,6.31,8.46,0.063,0,1
2016,Santa.Cruz,EG,2.69,6.46,9.36,0.056,1,1
2016,Santa.Cruz,EG,3.36,7.1,12.98,0.091,0,0
2016,Santa.Cruz,EG,2.82,6.42,12.94,0.062,1,1
2016,Santa.Cruz,EG,2.58,6.52,10.28,0.059,0,1
2016,Santa.Cruz,EG,2.9,5.21,10.95,0.039,2,1
2016,Santa.Cruz,EG,3.02,5.87,10.22,0.053,0,1
2016,Santa.Cruz,EG,2.97,6.34,7.43,0.056,1,0
2016,Santa.Cruz,EG,2.7,5.9,10.52,0.018,4,1
2016,Santa.Cruz,EG,2.5,5.34,10.96,0.052,0,1
2016,Santa.Cruz,EG,3.13,5.4,9.78,0.017,4,0
2016,Santa.Cruz,EG,3.25,7.69,10.57,0.087,1,1
2016,Santa.Cruz,EG,2.75,4.56,6.16,0.02,1,0
2016,Santa.Cruz,EG,2.6,5,8.27,0.031,3,0
2016,Santa.Cruz,EG,2.85,7.17,8.81,0.064,1,0
2016,Santa.Cruz,EG,3.01,6.4,9.16,0.057,1,1
2016,Santa.Cruz,EG,4.08,7.07,10.31,0.099,0,0
2016,Santa.Cruz,EG,3.33,6.62,9.42,0.088,0,1
2016,Santa.Cruz,EG,2.8,5.43,12.87,0.047,1,1
2016,Santa.Cruz,EG,2.87,5.72,7.23,0.053,0,1
2016,Santa.Cruz,EG,3.15,7.16,13.43,0.09,1,0
2016,Santa.Cruz,EG,2.73,6.8,13.54,0.071,1,1
2016,Santa.Cruz,EG,3.16,7.61,8.72,0.095,0,0
2016,Santa.Cruz,EG2,3.05,7.2,14.16,0.091,1,1
2016,Santa.Cruz,EG2,3.68,7.42,8.98,0.106,0,0
2016,Santa.Cruz,EG2,2.88,6.68,12.61,0.069,1,1
2016,Santa.Cruz,EG2,3.1,8.28,10.98,0.106,1,1
